resource_id,family,project_title,resource_label,google_type,public_state,url_status,http_status,recommended_public_action,preservation_action,offline_match_status,offline_best_path,offline_best_role,offline_best_score,offline_best_ext,offline_best_size_bytes,offline_best_sha256,local_source_paths,context_source_file,primary_source,source_line,fields,url,final_url,google_file_id,future_sync_action,offline_candidate_paths,notes
"rpm-0314","Social / Some Work","Article Feature: Starter Story Interview | Podcast: Building Business in the Dark (Reputation Capital)","Landscape","google-drive","not_public_auth_required","auth_required","200","re-share from an accessible account, replace, or hide","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png","artifact_candidate","29",".png","30454","4223eedc500197b9095eff3391621f09cb231e266a4b0c7feaedd777eeff4962","","","assets/js/some_work_data.js","6657","text-url","https://drive.google.com/file/d/1g1do88NDRtwnUbmZQ7jAhxd23HILMPkV/view?usp=sharing","https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fdrive.usercontent.google.com%2Fdownload%3Fid%3D1g1do88NDRtwnUbmZQ7jAhxd23HILMPkV%26export%3Ddownload&dsh=S1495839738%3A1783943920359962&followup=https%3A%2F%2Fdrive.usercontent.google.com%2Fdownload%3Fid%3D1g1do88NDRtwnUbmZQ7jAhxd23HILMPkV%26export%3Ddownload&passive=1209600&service=wise&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=Ac50bxvkbXbdN8YWkBuce-erawPOyNFbWH7jDVu4o0y-ZNSdFAI-Hcd0nIDcSanac5cbiJtlgaEUXg","1g1do88NDRtwnUbmZQ7jAhxd23HILMPkV","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png (29, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif (29, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social Media.jfif (29, artifact_candidate)",""
"rpm-0315","Social / Some Work","The Ultimate Guide to Customer Perception","Landscape","google-drive","not_public_auth_required","auth_required","200","re-share from an accessible account, replace, or hide","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Work/Writing/Archived_PDFs/AI in Social Media - Taylor [PDF].pdf","artifact_candidate","29",".pdf","3199224","30789c999229692c7e6d16c1d851974ad443f0068d79b138a2c7043fa804d4aa","","","assets/js/some_work_data.js","1457","text-url","https://drive.google.com/file/d/1GAEEuEt20CUi27bfrhLJIkEbRqft7eVb/view?usp=sharing","https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fdrive.usercontent.google.com%2Fdownload%3Fid%3D1GAEEuEt20CUi27bfrhLJIkEbRqft7eVb%26export%3Ddownload&dsh=S570785647%3A1783943910559550&followup=https%3A%2F%2Fdrive.usercontent.google.com%2Fdownload%3Fid%3D1GAEEuEt20CUi27bfrhLJIkEbRqft7eVb%26export%3Ddownload&passive=1209600&service=wise&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=Ac50bxvW_PS9xkNeRzG9x46nSNTLpWp7oFiuvNMQRzehKVvo5SSsLckGWzye8PUyMiUkGj6bAtdDdA","1GAEEuEt20CUi27bfrhLJIkEbRqft7eVb","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Work/Writing/Archived_PDFs/AI in Social Media - Taylor [PDF].pdf (29, artifact_candidate) | Ref Docs/Work/Writing/Archived_PDFs/Social Media Trends for 2020 (Marketing Edition) - Taylor [PDF].pdf (29, artifact_candidate) | Ref Docs/Work/Writing/Archived_PDFs/What Is Customer Perception and How to - Taylor [PDF].pdf (24, artifact_candidate)",""
"rpm-0316","Social / Some Work","Meet the Team: Guna","Vertical | Square","google-drive","not_public_auth_required","auth_required","200","re-share from an accessible account, replace, or hide","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png","artifact_candidate","30",".png","30454","4223eedc500197b9095eff3391621f09cb231e266a4b0c7feaedd777eeff4962","","","assets/js/some_work_data.js","2736","text-url","https://drive.google.com/file/d/1GOgKu9PLv0mKJnzRynvocFgOkbRL6WCV/view?usp=sharing","https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fdrive.usercontent.google.com%2Fdownload%3Fid%3D1GOgKu9PLv0mKJnzRynvocFgOkbRL6WCV%26export%3Ddownload&dsh=S570785647%3A1783943913023307&followup=https%3A%2F%2Fdrive.usercontent.google.com%2Fdownload%3Fid%3D1GOgKu9PLv0mKJnzRynvocFgOkbRL6WCV%26export%3Ddownload&passive=1209600&service=wise&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=Ac50bxupBZUD1GxLXWZBq9ir68tPMuR0I4Zh7UtCV2xq4fL2H6SsVqXCqp7c_8mfkND1_Ff0loNO","1GOgKu9PLv0mKJnzRynvocFgOkbRL6WCV","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png (30, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif (30, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social Media.jfif (30, artifact_candidate)",""
"rpm-0317","Social / Some Work","Breakout Podcast | Marketing Secrets Sales Development - Social Channels","Square","google-drive","not_public_auth_required","auth_required","200","re-share from an accessible account, replace, or hide","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif","artifact_candidate","35",".jfif","36003","7e12e68e3b070870ba4d9300f2bd5220b909eacf9131237c3f41ffc00c9fbd46","","","assets/js/some_work_data.js","5388","text-url","https://drive.google.com/file/d/1GPaXsMy2BxmPnM8uBfHUsSKUxWTJkKSj/view?usp=sharing","https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fdrive.usercontent.google.com%2Fdownload%3Fid%3D1GPaXsMy2BxmPnM8uBfHUsSKUxWTJkKSj%26export%3Ddownload&dsh=S-2061722868%3A1783943918330541&followup=https%3A%2F%2Fdrive.usercontent.google.com%2Fdownload%3Fid%3D1GPaXsMy2BxmPnM8uBfHUsSKUxWTJkKSj%26export%3Ddownload&passive=1209600&service=wise&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=Ac50bxusSsbmyX1u3rzClTICB-clxyuEdom-tKOVwaD7xYmXiU3lLxxFJM4mKaxXzAR0CDWUUeD1gQ","1GPaXsMy2BxmPnM8uBfHUsSKUxWTJkKSj","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif (35, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social Media.jfif (35, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Staff/square-collage.jpg (32, artifact_candidate) | Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png (29, artifact_candidate) | Ref Docs/Trust Signals/Client Logos/InEvent-squarelogo.png (26, artifact_candidate)",""
"rpm-0318","Social / Some Work","LinkedIn virality and first hour | LinkedIn links and engagement (Datto)","Landscape","google-drive","not_public_auth_required","auth_required","200","re-share from an accessible account, replace, or hide","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png","artifact_candidate","29",".png","30454","4223eedc500197b9095eff3391621f09cb231e266a4b0c7feaedd777eeff4962","","","assets/js/some_work_data.js","4802","text-url","https://drive.google.com/file/d/1GqZha0W4kNAtFfTM-joqrmQhz-or4iMO/view?usp=sharing","https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fdrive.usercontent.google.com%2Fdownload%3Fid%3D1GqZha0W4kNAtFfTM-joqrmQhz-or4iMO%26export%3Ddownload&dsh=S-1693982783%3A1783943917299488&followup=https%3A%2F%2Fdrive.usercontent.google.com%2Fdownload%3Fid%3D1GqZha0W4kNAtFfTM-joqrmQhz-or4iMO%26export%3Ddownload&passive=1209600&service=wise&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=Ac50bxuP9Dx70usRMwAZ_lDG57BbiuhIVTURIztFc6uRHhwwc-yECa01ZCH3ZOSRJ1v6mDuiCIYI5Q","1GqZha0W4kNAtFfTM-joqrmQhz-or4iMO","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png (29, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif (29, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social Media.jfif (29, artifact_candidate)",""
"rpm-0319","Social / Some Work","Best Advertising Campaigns of All Time: Get Inspired | Competitor Analysis Tools: Discover and Compare Competitors [2021]","Landscape","google-drive","not_public_auth_required","auth_required","200","re-share from an accessible account, replace, or hide","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png","artifact_candidate","29",".png","30454","4223eedc500197b9095eff3391621f09cb231e266a4b0c7feaedd777eeff4962","","","assets/js/some_work_data.js","474","text-url","https://drive.google.com/file/d/1GSLp2Br0dyn7eKEgYnNPZIQ9kdsArCFA/view?usp=sharing","https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fdrive.usercontent.google.com%2Fdownload%3Fid%3D1GSLp2Br0dyn7eKEgYnNPZIQ9kdsArCFA%26export%3Ddownload&dsh=S84258311%3A1783943908239452&followup=https%3A%2F%2Fdrive.usercontent.google.com%2Fdownload%3Fid%3D1GSLp2Br0dyn7eKEgYnNPZIQ9kdsArCFA%26export%3Ddownload&passive=1209600&service=wise&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=Ac50bxvAm9uYYop5et-dA6N5KPx-0bujCcdae4ZlY4rrKxNtEs_x0iWW4v5TeIwN-3LnkBnXLkbAaQ","1GSLp2Br0dyn7eKEgYnNPZIQ9kdsArCFA","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png (29, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif (29, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social Media.jfif (29, artifact_candidate)",""
"rpm-0320","Social / Some Work","Meet the Team: Valentin | Meet the Team: Salvador Tarantino","Landscape","google-drive","not_public_auth_required","auth_required","200","re-share from an accessible account, replace, or hide","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png","artifact_candidate","29",".png","30454","4223eedc500197b9095eff3391621f09cb231e266a4b0c7feaedd777eeff4962","","","assets/js/some_work_data.js","2809","text-url","https://drive.google.com/file/d/1GsQEWc6qNkG9WhHFUjWAuivmnhuZ3INB/view?usp=sharing","https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fdrive.usercontent.google.com%2Fdownload%3Fid%3D1GsQEWc6qNkG9WhHFUjWAuivmnhuZ3INB%26export%3Ddownload&dsh=S-704453778%3A1783943913358686&followup=https%3A%2F%2Fdrive.usercontent.google.com%2Fdownload%3Fid%3D1GsQEWc6qNkG9WhHFUjWAuivmnhuZ3INB%26export%3Ddownload&passive=1209600&service=wise&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=Ac50bxuVnd75HJSt2lODwZUBPGAaffzyztQortphVS4WhZenqBDI4KnrYMSndoggyP2I0p54t0DUbQ","1GsQEWc6qNkG9WhHFUjWAuivmnhuZ3INB","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png (29, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif (29, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social Media.jfif (29, artifact_candidate)",""
"rpm-0321","Social / Some Work","Feed Your Brain - The Differences Between Corporates and Startups | Wild Business Growth - Artificial Intelligence (AI): What is it and how important it is in Marketing","Square","google-drive","not_public_auth_required","auth_required","200","re-share from an accessible account, replace, or hide","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif","artifact_candidate","35",".jfif","36003","7e12e68e3b070870ba4d9300f2bd5220b909eacf9131237c3f41ffc00c9fbd46","","","assets/js/some_work_data.js","5164","text-url","https://drive.google.com/file/d/1gw7NmL7nbb_KsD50HehuL7LZHnXSZiyj/view?usp=sharing","https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fdrive.usercontent.google.com%2Fdownload%3Fid%3D1gw7NmL7nbb_KsD50HehuL7LZHnXSZiyj%26export%3Ddownload&dsh=S1178242601%3A1783943917890694&followup=https%3A%2F%2Fdrive.usercontent.google.com%2Fdownload%3Fid%3D1gw7NmL7nbb_KsD50HehuL7LZHnXSZiyj%26export%3Ddownload&passive=1209600&service=wise&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=Ac50bxvWzRJeJPNDum4vRl5YgwiEAjXGJCMA_f2CUm1gz0GWJ25DAVlvIG4o_0XRn3luy0Z4ILkokg","1gw7NmL7nbb_KsD50HehuL7LZHnXSZiyj","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif (35, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social Media.jfif (35, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Staff/square-collage.jpg (32, artifact_candidate) | Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png (29, artifact_candidate) | Ref Docs/Trust Signals/Client Logos/InEvent-squarelogo.png (26, artifact_candidate)",""
"rpm-0322","Social / Some Work","LinkedIn links and engagement (Datto) | Content optimization teaser (Datto event)","Landscape","google-drive","not_public_auth_required","auth_required","200","re-share from an accessible account, replace, or hide","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif","artifact_candidate","35",".jfif","36003","7e12e68e3b070870ba4d9300f2bd5220b909eacf9131237c3f41ffc00c9fbd46","","","assets/js/some_work_data.js","4777","text-url","https://drive.google.com/file/d/1Ha9rVb8b-DHsM6rFT9iLhnzveihjEGAn/view?usp=sharing","https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fdrive.usercontent.google.com%2Fdownload%3Fid%3D1Ha9rVb8b-DHsM6rFT9iLhnzveihjEGAn%26export%3Ddownload&dsh=S721579007%3A1783943917242961&followup=https%3A%2F%2Fdrive.usercontent.google.com%2Fdownload%3Fid%3D1Ha9rVb8b-DHsM6rFT9iLhnzveihjEGAn%26export%3Ddownload&passive=1209600&service=wise&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=Ac50bxudkOasEqL-zGv8EhlC13mhNogct_kjeCV_oLg8vCNcLv7LgLhLGp7durvZiLM8-uimt3HIhQ","1Ha9rVb8b-DHsM6rFT9iLhnzveihjEGAn","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif (35, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social Media.jfif (35, artifact_candidate) | Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png (29, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/SocialMediaManageren19.png (24, artifact_candidate)",""
"rpm-0323","Social / Some Work","Meet Jannic, Digital Designer Intern","Square","google-drive","not_public_auth_required","auth_required","200","re-share from an accessible account, replace, or hide","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif","artifact_candidate","35",".jfif","36003","7e12e68e3b070870ba4d9300f2bd5220b909eacf9131237c3f41ffc00c9fbd46","","","assets/js/some_work_data.js","2142","text-url","https://drive.google.com/file/d/1HCb0uYksxJkkZILxjl79OvmOXBpgrjvK/view?usp=sharing","https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fdrive.usercontent.google.com%2Fdownload%3Fid%3D1HCb0uYksxJkkZILxjl79OvmOXBpgrjvK%26export%3Ddownload&dsh=S1258602089%3A1783943911338773&followup=https%3A%2F%2Fdrive.usercontent.google.com%2Fdownload%3Fid%3D1HCb0uYksxJkkZILxjl79OvmOXBpgrjvK%26export%3Ddownload&passive=1209600&service=wise&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=Ac50bxviZFJVWuygu4jNRuk4cV8RH9iA61K9FQjrEeLmUWtijnRYnoeQOY0IwU1rcaoUTGYpcOrYBQ","1HCb0uYksxJkkZILxjl79OvmOXBpgrjvK","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif (35, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social Media.jfif (35, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Staff/square-collage.jpg (32, artifact_candidate) | Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png (30, artifact_candidate) | Ref Docs/Trust Signals/Client Logos/InEvent-squarelogo.png (26, artifact_candidate)",""
"rpm-0324","Social / Some Work","Online ads influence purchases","Square","google-drive","not_public_auth_required","auth_required","200","re-share from an accessible account, replace, or hide","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Work/Public Speaking/Images/Staff/square-collage.jpg","artifact_candidate","32",".jpg","255253","27ed996fdda1b2c944ba749e93852e39d03325feb1fac478e5bc55bdcb9210df","","","assets/js/some_work_data.js","8819","text-url","https://drive.google.com/file/d/1HhjuwBjF_kOnlA7e_Ahrvne8heyMQdKj/view?usp=sharing","https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fdrive.usercontent.google.com%2Fdownload%3Fid%3D1HhjuwBjF_kOnlA7e_Ahrvne8heyMQdKj%26export%3Ddownload&dsh=S-704453778%3A1783943923947573&followup=https%3A%2F%2Fdrive.usercontent.google.com%2Fdownload%3Fid%3D1HhjuwBjF_kOnlA7e_Ahrvne8heyMQdKj%26export%3Ddownload&passive=1209600&service=wise&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=Ac50bxtB3Bceyj33_6uMWExFlBJohD3bp1-pxLPlLnsiNfCAC16nvRa3ktfJ8FTSZJDIUidTnwA","1HhjuwBjF_kOnlA7e_Ahrvne8heyMQdKj","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Work/Public Speaking/Images/Staff/square-collage.jpg (32, artifact_candidate) | Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png (30, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif (30, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social Media.jfif (30, artifact_candidate) | Ref Docs/Trust Signals/Client Logos/InEvent-squarelogo.png (26, artifact_candidate)",""
"rpm-0325","Social / Some Work","Growth hacking needs a growth engine","Landscape","google-drive","not_public_auth_required","auth_required","200","re-share from an accessible account, replace, or hide","preserve manifest row; decide hide vs recreate","missing_artifact","Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif","artifact_candidate","36",".jfif","36003","7e12e68e3b070870ba4d9300f2bd5220b909eacf9131237c3f41ffc00c9fbd46","","","assets/js/some_work_data.js","3481","text-url","https://drive.google.com/file/d/1hpDmttRW9meSJq98g7960iqOjpKEHRN8/view?usp=sharing","https://accounts.google.com/v3/signin/identifier?continue=https%3A%2F%2Fdrive.usercontent.google.com%2Fdownload%3Fid%3D1hpDmttRW9meSJq98g7960iqOjpKEHRN8%26export%3Ddownload&dsh=S721579007%3A1783943914567378&followup=https%3A%2F%2Fdrive.usercontent.google.com%2Fdownload%3Fid%3D1hpDmttRW9meSJq98g7960iqOjpKEHRN8%26export%3Ddownload&passive=1209600&service=wise&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=Ac50bxvCOXYylRFeuO8ML414vaGvFWyLNKzYijiJL11P9igcKSnNJvkF9b4ycG_Wl8suAx-csfsufA","1hpDmttRW9meSJq98g7960iqOjpKEHRN8","No likely offline artifact found; keep the manifest record and decide whether to hide the public link or rebuild the resource.","Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social media amplificaiton.jfif (36, artifact_candidate) | Ref Docs/Work/Public Speaking/Images/Event Banners/Growth Secrets - Social Media.jfif (36, artifact_candidate) | Ref Docs/Trust Signals/Client Logos/social-media-today-logo.png (30, artifact_candidate)",""
